data_dia,target,no_t,no2_t,nox_t,o3_t,nox_x_o3_t,no_lag1,no_lag7,o3_lag1,o3_lag7,pm10_lag1,pm2_5_lag1,so2_lag12,no_ma3_s1,no_ma7_s1,o3_ma7_s1,pm10_ma3_s1,pm2_5_ma3_s1,so2_ma7_s1,no_ma60_s1,nox_ma60_s1,no2_ma30_s1,o3_ma150_s1,so2_ma150_s21,pm10_ma30_s1,pm2_5_ma7_s1
2014-12-09,318.0,1.9998337977289464,4.791715934269472,3.1648530253631413,7.416345407135729,23.47164319891155,1.7980840771047433,1.87919357862776,6.791628777184531,7.04752942440599,3.1861062173189705,2.6006254465758505,1.1509033801768318,1.7605732187785874,1.8228864945701475,7.189858477590756,3.173151348371991,2.8014366841017626,1.868132354595264,1.778554134298412,3.057539945850981,4.520963066926315,7.466746790805185,1.6402325822839139,3.1658613847756594,2.91339918585903
2014-12-10,534.0,1.963581832620642,4.831202983777463,3.1586653329529133,6.5662302271329,20.740523786632224,1.9998337977289464,1.9738117106951152,7.416345407135729,7.511723687989837,3.4752911986338986,3.1832059105369224,0.9923806050072218,1.849043524388728,1.8401208115846026,7.242546475123576,3.258061834105053,2.7948189345628704,1.9080361781099975,1.7805469591607341,3.0569742127297324,4.555661830946543,7.474498114776963,1.6467861663064645,3.1856511695199585,2.954919309416908
2014-12-11,272.0,2.050566620027609,4.816450236146827,3.1952561498177925,7.693705995958065,24.58336139847503,1.963581832620642,1.9235742231284871,6.5662302271329,7.16678290010805,3.545216840397872,3.1898960912583134,1.0955887727831597,1.9204999024847778,1.8386594004311065,7.107475980715443,3.4022047521169134,2.991242482790358,1.858599409788869,1.7808191823071757,3.056721107933554,4.573763763881446,7.469255595322682,1.6485464495132194,3.206801626957777,2.934746127322463
2014-12-12,313.0,1.9265654760095088,4.848870583172086,3.1479540099778087,8.911620750127792,28.05337227576623,2.050566620027609,1.7019062932039082,7.693705995958065,7.130114091348801,3.55502039701358,3.428730202670283,1.0830079851079828,2.004660750125733,1.8568011714166952,7.182750708694017,3.52517614534845,3.2672774014885015,1.826737505226227,1.7914013080612696,3.060628445365349,4.590936756260736,7.472564554081262,1.652886456009724,3.228500232989077,2.859648825294934
2014-12-13,263.0,1.7073220244922716,4.908085696353919,3.095557141502487,7.859971104263672,24.3309896838066,1.9265654760095088,1.734422880898525,8.911620750127792,7.60514677912778,3.651760228990631,3.9640698678465673,1.6315696232159071,1.9802379762192537,1.8888953403889241,7.437251659948158,3.5839991554673607,3.527565387258384,2.0687541148732533,1.7884366078455836,3.055428720799975,4.594297190748355,7.486166204560389,1.6617003129044092,3.2425191944263285,3.1671731606596265
2014-12-14,209.0,1.305991119417093,3.993274486598317,2.7116125996038845,7.454041125092017,20.21247183276503,1.7073220244922716,1.7492126983324936,7.859971104263672,7.07608368297031,3.4103416871514334,4.155034719676069,2.1418786952407918,1.8948180401764632,1.885023789473745,7.473655134967572,3.5390407710518814,3.8492782633976357,2.245636196111705,1.7937275911148487,3.0572389134695355,4.601197076541781,7.499676690753916,1.6548668935496889,3.2478600427803297,3.3031696693056936
2014-12-15,375.0,1.5826742346711835,3.3283913515535914,2.5734537607010384,6.628294689992181,17.057609896995103,1.305991119417093,1.7980840771047433,7.454041125092017,6.791628777184531,2.930436010801935,3.3743530343137427,2.574847965591548,1.6466262066396247,1.821706421057259,7.527649055270672,3.330845975648,3.831152540612122,2.213304669209534,1.7905861299180745,3.0526632545379617,4.596974768656975,7.513592920926342,1.6465399342236196,3.245949773534734,3.413702181839678
2014-12-16,391.0,1.8134339368073185,3.908521012982753,2.8495365698447843,6.317141104072679,18.000924592924754,1.5826742346711835,1.9998337977289464,6.628294689992181,7.416345407135729,3.1369618260411034,2.4093813759019933,2.6044613863507373,1.531995792860183,1.7909335864238933,7.504315614243194,3.1592465079981573,3.312923043297264,2.0661446529817082,1.790134684448554,3.046107500550689,4.549893157901512,7.512636325465032,1.6421298756826823,3.2580848554844524,3.3863816003148415
2014-12-17,409.0,1.7754153406645916,4.302097471658989,2.942239924685201,7.382731492272763,21.721767349795677,1.8134339368073185,1.963581832620642,6.317141104072679,6.5662302271329,3.1963309864255467,2.963266049262922,0.8374896492057367,1.567366430298532,1.7643050348636606,7.34728642809133,3.0879096077561954,2.9156668198262152,1.9090212339368402,1.7922545465940545,3.040326316739551,4.5327386068852995,7.498246320653455,1.6421588414887702,3.268093470952524,3.3549616201328414
2014-12-18,362.0,1.769646417391235,4.829408145418979,3.089618121033837,8.165138474769654,25.227159792398908,1.7754153406645916,2.050566620027609,7.382731492272763,7.693705995958065,3.281409284039791,3.023545193789077,1.4367502354891974,1.7238411707143648,1.737424107441368,7.463929465968453,3.2049006988354805,2.79873087298466,1.833701084802042,1.7979486751349745,3.040754274158056,4.528743711512424,7.498291448384498,1.6412736598066353,3.2786930463327084,3.3311972062086648
2014-12-19,317.0,1.3949505572711978,4.30980733507628,2.838318962844672,8.819147393677536,25.031553283597116,1.769646417391235,1.9265654760095088,8.165138474769654,8.911620750127792,3.499369874686973,4.183701932625872,1.6705798857904663,1.7861652316210488,1.6972926499218859,7.531276962941537,3.3257033817174366,3.390171058559286,1.857013038731474,1.8011619852691598,3.0388618563213234,4.545429745542907,7.508668006211232,1.6381919278652026,3.2968427313310267,3.439050310488035
2014-12-20,337.0,1.8073361976875608,5.045878388663524,3.1616428078399514,7.501377130398703,23.716675053220154,1.3949505572711978,1.7073220244922716,8.819147393677536,7.859971104263672,3.413540421982731,3.848973518194052,1.8109186644983692,1.646670771775675,1.6213476615306988,7.518066483448643,3.398106526903165,3.6854068815363292,1.7290309813685452,1.8025166088406992,3.040662201665016,4.540072920612911,7.524839891207807,1.6382522566648712,3.303344446694136,3.4226079748233897
2014-12-21,364.0,1.8666102008231265,4.946762372977785,3.1524478400126044,6.804586778571214,21.45110489228515,1.8073361976875608,1.305991119417093,7.501377130398703,7.454041125092017,3.5889623332327765,4.575457289044914,2.421205459843928,1.6573110574499983,1.6356354005585971,7.466838772896504,3.500624209967493,4.202710913288275,1.7131827893154503,1.8018392535292926,3.041003055124338,4.563061832373031,7.535784886463182,1.631941613722703,3.3143884743958405,3.482668341876082
2014-12-22,365.0,1.7171322527302175,4.202670799996665,2.891474294427083,7.315648466021796,21.153009486566944,1.8666102008231265,1.5826742346711835,6.804586778571214,6.628294689992181,3.502124655932048,4.0602023019282125,2.228790587343648,1.6896323185939621,1.715723840759459,7.37405958053639,3.501542470382519,4.161544369722389,1.8652417407952764,1.801254710547574,3.0420379649303393,4.558307667805049,7.544563615755023,1.6315190597681748,3.311132720702953,3.580646808678149
2014-12-23,288.0,1.6061098803446614,4.348424773971513,2.900794221046876,5.9586003934535645,17.28467358685774,1.7171322527302175,1.8134339368073185,7.315648466021796,6.317141104072679,3.040180214452754,2.981681240216086,2.3814280544122424,1.797026217080302,1.7349321290536068,7.472252977112049,3.3770890678725265,3.872446943729734,2.0140824455987856,1.800688767084768,3.0412383829064757,4.5217714514608875,7.557554796621728,1.635881627663713,3.2862833094680624,3.662403932151591
2014-12-24,303.0,1.6023580167664566,4.0889594146582775,2.818960847816852,5.924427576127716,16.700729382830524,1.6061098803446614,1.7754153406645916,5.9586003934535645,7.382731492272763,2.9932921880516408,3.31234489695649,2.531605916734923,1.7299507779660022,1.7053144067017985,7.421032875595032,3.1785323528121476,3.4514094797002586,2.007145174724715,1.7948615005326962,3.036631411323436,4.5041798469864345,7.562397858705716,1.642363434029511,3.270887013424395,3.7122723389649575
2014-12-25,317.0,1.4893400543069537,3.899783867124652,2.723566522051009,8.198769765338557,22.329894854880102,1.6023580167664566,1.769646417391235,5.924427576127716,8.165138474769654,2.796341819970206,3.010483356759055,2.6749248041583567,1.6418667166137786,1.680591931859208,7.212703744717169,2.943271407491533,3.101503164643873,1.8713684513446505,1.7923860269171683,3.031914724172414,4.473520730850224,7.566877414586892,1.6454453359150905,3.249490805457206,3.7104063622463834
2014-12-26,354.0,1.5600825543613914,4.13574574506102,2.820857929043032,7.664437848979897,21.620290277952463,1.4893400543069537,1.3949505572711978,8.198769765338557,8.819147393677536,2.9434937787953293,3.7098258946068894,1.4442591974752703,1.565935983806024,1.6405481657043108,7.217508214798441,2.9110425956057253,3.344218049440807,1.7504601747952133,1.7884537943172611,3.0261504565683817,4.432901814152723,7.582375143408789,1.646841370315923,3.2346272331162114,3.6427097853865282
2014-12-27,306.0,1.6734618325444175,4.428124178749845,2.944347036125836,8.197149777379327,24.13525365170638,1.5600825543613914,1.8073361976875608,7.664437848979897,7.501377130398703,3.135192601341826,3.331108365919426,0.780798550903591,1.550593541811601,1.6641384510029098,7.052549708413063,2.9583427333691206,3.350472539095119,1.811696969756872,1.7889556964919404,3.0267352830220826,4.402755136666001,7.5965525695297655,1.6524363238615152,3.226706946313993,3.5687290493472963
2014-12-28,279.0,1.4910591315343054,4.501620442750265,2.9213880352432344,9.48528962859486,27.710211631793765,1.6734618325444175,1.8666102008231265,8.197149777379327,6.804586778571214,3.2720766619224757,3.362143109865844,1.3213415265298496,1.5742948137375878,1.6450135416967464,7.151945800838868,3.116921014019877,3.467692456797382,1.7679530407946553,1.7821269407947755,3.0230277716714764,4.399942429099386,7.61258093220704,1.6529358662090383,3.240331516234261,3.3953984523217144
2014-12-29,410.0,1.4599981871544003,4.913318391820522,3.0475862289157893,9.962925779503829,30.362875405325976,1.4910591315343054,1.7171322527302175,9.48528962859486,7.315648466021796,3.411942598876515,4.141702384566644,1.701549543400061,1.5748678394800384,1.5913633889412004,7.534903350842245,3.2730706207136055,3.6116512867839674,1.8004660031576594,1.773174421900672,3.018213951873775,4.411972905400446,7.638566773897325,1.6584709669303679,3.2558801058818556,3.407041321270062
2014-12-30,320.0,1.6234665734711466,4.599247132806359,2.981896589425544,10.321761294689743,30.77842480149993,1.4599981871544003,1.6061098803446614,9.962925779503829,5.9586003934535645,3.594827789432156,4.605532035860214,2.5446117319182675,1.5415063837443748,1.5546299510017982,7.913085824196822,3.4262823500770487,4.03645917676423,1.9044527031589757,1.7642554060182223,3.01424977273667,4.437464337517441,7.668601342731578,1.6697484595665495,3.2792992679224215,3.63902000636208
2014-12-31,330.0,1.8291511107903653,4.612896251763631,3.047935945479145,8.701366082246304,26.52120645685155,1.6234665734711466,1.6023580167664566,10.321761294689743,5.924427576127716,3.3678944514507165,4.163848988353761,1.6357315151944205,1.5248412973866177,1.5571094785912962,8.536394524373419,3.4582216132531287,4.303694469593535,2.0452072313379768,1.7603347044134878,3.0104790470759952,4.466755557862091,7.6875413207401815,1.6790937095481646,3.2886281802967496,3.760663447990262
2015-01-01,300.0,1.230909985461231,4.04389837998406,2.715702478252003,9.966156353821516,27.065115508720037,1.8291511107903653,1.4893400543069537,8.701366082246304,8.198769765338557,3.1809466040706984,3.6992367601007743,2.563987459786693,1.6375386238053045,1.589508492023283,8.933100025247501,3.3812229483178573,4.156205928104913,2.2588682810487124,1.761024893255861,3.008383506280198,4.474061557947367,7.695946164637522,1.6860989583713006,3.28762482822326,3.859056791324793
2015-01-02,370.0,1.593601859105796,4.734118814728202,3.0170182958982315,9.936851268730251,29.979662081378724,1.230909985461231,1.5600825543613914,9.966156353821516,7.664437848979897,3.290131294659506,5.274481580589529,2.50867185783405,1.5611758899075812,1.5525899107596082,9.185583823602212,3.279657450060307,4.379189109681351,2.389678945759307,1.756343013643013,3.0047075570756876,4.450237969839374,7.716929515773466,1.692192950785617,3.2876917161616968,4.0825790321794555
2015-01-03,240.0,1.2931072856592982,3.841319863627157,2.655038243925893,9.346879148181388,24.816321599775062,1.593601859105796,1.6734618325444175,9.936851268730251,8.197149777379327,3.2467289794233083,3.990212318205515,1.8226834845281576,1.5512209851191312,1.5573783828659518,9.510214312137975,3.239268959384504,4.321310219631935,2.420477532992495,1.754255917733117,3.004307198010266,4.439223619779793,7.732635644887808,1.6927276997464062,3.277195154807038,4.176736739648898
2015-01-04,200.0,1.589379216403744,3.9566137457339705,2.774281087216035,7.789726477554447,21.610890841265284,1.2931072856592982,1.4910591315343054,9.346879148181388,9.48528962859486,3.153167563637185,3.4934663956201355,1.2727806304113565,1.372539710075442,1.5030420190252205,9.674461365109698,3.2300092792399995,4.252720098138389,2.30157067988846,1.7419809523516732,2.9938170969591544,4.40275100093772,7.7533538439559715,1.688671765214085,3.2583828883750283,4.195497209042368
2015-01-05,320.0,1.7219816827575016,4.564895623154043,2.999794373535237,7.866156788162975,23.596852874477303,1.589379216403744,1.4599981871544003,7.789726477554447,9.962925779503829,3.055258638649832,3.09503491337285,0.7511124797396074,1.4920294537229462,1.5170877454351401,9.43223805781821,3.1517183939034417,3.526237875732829,2.1122595286209234,1.7372219592241847,2.9869241617885556,4.397549203555263,7.759802122720981,1.6826904456459093,3.2729231658393485,4.045973284586111
2015-01-06,330.0,1.9736092390654263,4.896422053224492,3.179828995769552,6.845704432842693,21.76816945202135,1.7219816827575016,1.6234665734711466,7.866156788162975,10.321761294689743,3.01744837472748,3.653542969418917,1.6982537960722075,1.5348227282735147,1.554513959092726,9.132699630483804,3.075291525671499,3.41401475947063,1.9751222839031901,1.7384046282953944,2.988243506889065,4.408226662934256,7.766995111966924,1.684872897594217,3.266152786949107,3.909974846523068
2015-01-07,420.0,1.9207590864248871,4.603695729108999,3.0826875660667685,7.778932032738664,23.980017054601973,1.9736092390654263,1.8291511107903653,6.845704432842693,8.701366082246304,3.218986416540926,3.751974689905526,2.0643890799260327,1.7616567127422245,1.604534339891909,8.636120078791368,3.0972311433060793,3.5001841908990934,1.9015706979185807,1.739757671770542,2.987238288844298,4.431557197563714,7.774234887399043,1.6884695085810264,3.2696927312883948,3.851135661030464
2015-01-08,370.0,1.9322210965476707,4.725962420521095,3.118934786272513,8.102913965962754,25.272460238614606,1.9207590864248871,1.230909985461231,7.778932032738664,9.966156353821516,3.314605196736338,3.1156796374729723,2.257779957051175,1.8721166694159388,1.6176211935539835,8.504343786004563,3.1836799960015814,3.5070657655991346,1.910328904407139,1.7440654683978314,2.987113117924483,4.441074040230456,7.77842535857416,1.6930995402829216,3.273976030602307,3.7677703577979207
2015-01-09,400.0,1.852589242898824,4.806994536141925,3.110156177099145,8.039907932246802,25.005369318785807,1.9322210965476707,1.593601859105796,8.102913965962754,9.936851268730251,3.4752506107200305,3.6344410812729935,2.736262594375079,1.9421964740126618,1.7178084951377603,8.238166302024739,3.336280741332432,3.500698469550493,1.860216121167696,1.7574094345567004,2.9959558279799996,4.438882256438843,7.789089906025482,1.6924693958853954,3.273974677671845,3.5334788578955587
2015-01-10,200.0,1.663904559045029,4.799470229210171,3.0530662293637185,9.66052868575074,29.494233888265054,1.852589242898824,1.2931072856592982,8.039907932246802,9.346879148181388,3.531360931945227,3.567840282251354,2.5505903845373723,1.9018564752904608,1.7548066928224788,7.967174396812818,3.4404055798005317,3.439320333665769,1.88653149886637,1.7577085245452764,2.9984234000931194,4.438075308184325,7.797863687969298,1.6947824336542345,3.273512814056757,3.4731399956163926
2015-01-11,290.0,1.3382738401917993,4.507157437359146,2.8958574230894016,10.527178157529969,30.48520701166777,1.663904559045029,1.589379216403744,9.66052868575074,7.789726477554447,3.518385772872467,4.055559622209557,2.258062327664362,1.8162382994971749,1.8077777318775834,8.01198147360844,3.508332438512575,3.7526136619112975,2.0547904930557506,1.754946041553224,2.999913113567309,4.4375093079531025,7.810854205035748,1.6973711836313838,3.2722916599187197,3.55343902798631
2015-01-12,400.0,1.7247360183667615,5.103961531668815,3.156541601024038,11.483891041708574,36.24937981478039,1.3382738401917993,1.7219816827575016,10.527178157529969,7.866156788162975,3.628324539876561,4.76486227523453,2.246739827714757,1.6182558807118843,1.771905535275877,8.403045999319229,3.5593570815647517,4.129420726565143,2.222376665549597,1.7448980950133224,2.9960406804891906,4.426118869759338,7.836909244397576,1.7037471657734486,3.2715104702815836,3.7919857939665502
2015-01-13,410.0,1.421096114733777,4.916863565821688,3.0430206921202125,10.395981250198815,31.635186059248753,1.7247360183667615,1.9736092390654263,11.483891041708574,6.845704432842693,3.80518728753266,4.99746643066441,2.613928449046371,1.5756381392011969,1.7722990117914854,8.91986517839717,3.650632533427229,4.605962776036161,2.3728612766829196,1.7436914665036956,2.9976137816300725,4.432648064269835,7.878878154552546,1.7085898654424534,3.2846719902942914,3.983974859858764
2015-01-14,430.0,1.803963428942149,4.897388413506321,3.1191364159629047,9.294767031807972,28.991646326803682,1.421096114733777,1.9207590864248871,10.395981250198815,7.778932032738664,3.6792280677464793,4.592427118902983,2.2799791905583464,1.4947019910974462,1.6933685654583925,9.427047580876618,3.7042466317185667,4.784918608267303,2.4671550736059893,1.7442640581168523,3.002144632461021,4.463434366910614,7.8990507038188325,1.708651156037007,3.3096317255257763,4.104039492572686
2015-01-15,370.0,1.9015081711098945,4.94761186110471,3.16471652396685,8.720692125043701,27.598518468553387,1.803963428942149,1.9322210965476707,9.294767031807972,8.102913965962754,3.750984964446976,5.1115356893721655,1.4254319853229322,1.6499318540142296,1.6766834715322871,9.643595437886518,3.7451334399087046,4.900476412979849,2.4784013859302085,1.7458981451318514,3.0033576903493087,4.515734268975705,7.91415844444428,1.713481600554383,3.3300991634726382,4.389161785701142
2015-01-16,440.0,1.5699554278822545,4.577816201142885,2.963297205600337,9.831923002850068,29.134909960023283,1.9015081711098945,1.852589242898824,8.720692125043701,8.039907932246802,3.799004444635037,4.82059960254315,1.4110845355023216,1.7088559049286072,1.6722959107554622,9.731849460612368,3.743072492276164,4.8415208036060955,2.58110091304167,1.7493057177026978,3.006934278924882,4.550370630579769,7.926487237422845,1.7209660710084105,3.3501882787462884,4.55861300302545
2015-01-17,320.0,1.7421407454266131,4.849216508484122,3.0878755220248224,9.558513365931816,29.515499449607947,1.5699554278822545,1.663904559045029,9.831923002850068,9.66052868575074,3.653216213965469,4.487264998927135,1.590629671513241,1.7584756759780997,1.6319196514673808,9.98785161355569,3.7344018743491607,4.8064667636141465,2.4666650916002943,1.7407661421255425,3.0042677712875316,4.5595612548958995,7.942118051825092,1.7260201202267509,3.362581843077144,4.68995939112199
2015-01-18,270.0,1.5112172422772217,4.675433792173244,2.9815561750647537,9.87886525101184,29.45439169178697,1.7421407454266131,1.3382738401917993,9.558513365931816,10.527178157529969,3.662367029174602,4.083069417818861,1.7432012257720952,1.7378681148062542,1.6430962495218926,9.973277996438702,3.704862562591703,4.463644673096378,2.513947963309397,1.73849179475221,3.005856750375316,4.5602215336647385,7.9630137413163435,1.7349311075244347,3.368015081560065,4.693889361923319
2015-01-19,430.0,1.7056931728704083,5.284297077418861,3.2041366156372644,10.318396698630126,33.061552676751454,1.5112172422772217,1.7247360183667615,9.87886525101184,11.483891041708574,3.752419316724247,4.709772986420759,2.3080472731346657,1.6077711385286968,1.66780244981981,9.880661866936112,3.6893341866214393,4.426702467722247,2.5027255503258474,1.7315263559248053,3.004682007169198,4.572409082234636,7.98257297560422,1.7373594333062772,3.3793110447181154,4.686019463521353
2015-01-20,320.0,1.3498418260162954,4.59171841846705,2.9305336567892297,9.761104655787989,28.60524572122875,1.7056931728704083,1.421096114733777,10.318396698630126,10.395981250198815,3.847313688532908,5.417536245579596,2.263138966370269,1.6530170535247481,1.665082043320331,9.714162675067763,3.7540333448105856,4.736792883273068,2.524739320084461,1.7303906284915442,3.008796607072607,4.580356371859815,8.003589111940881,1.7421482929349845,3.387922756561453,4.746029437080665
2015-01-21,410.0,1.3967079964207625,4.438262141032843,2.882469710791284,9.451179187575924,27.24273773944858,1.3498418260162954,1.803963428942149,9.761104655787989,9.294767031807972,3.711089179403944,4.864991320270056,2.4641868344490647,1.522250747054642,1.6549028592178339,9.62346601872336,3.7702740615536996,4.997433517423466,2.5628057540214857,1.7170557826464024,3.0024927644291712,4.568521573376123,8.01111595137303,1.7444493693251097,3.3948882406771834,4.784967180133103
2015-01-22,230.0,1.5541190934341558,4.551950739130241,2.95152017156852,8.446954211659532,24.931355744028778,1.3967079964207625,1.9015081711098945,9.451179187575924,8.720692125043701,3.6984284640959935,4.518253357056756,2.603244944648596,1.4840809984358225,1.5967235117147787,9.645810612404494,3.7522771106776154,4.933593640968798,2.4888033731151253,1.7085139049092153,2.9962105336682705,4.576374618077329,8.017986314870608,1.7460762418062048,3.4168298489986246,4.700212561230901
2015-01-23,310.0,1.7234960619171389,4.821562823483726,3.0746431581891924,8.189623646145233,25.18017031176487,1.5541190934341558,1.5699554278822545,8.446954211659532,9.831923002850068,3.143124891097419,3.1294465089447216,2.5841877429592466,1.4335563052904048,1.5470965006182442,9.606705196206757,3.5175475115324524,4.170897062090507,2.2674505645736365,1.7087504572082504,2.9945750186608326,4.583158816915954,8.023752216969788,1.7544914341542672,3.421824272433484,4.458619262145413
2015-01-24,230.0,1.6929584968527436,4.959844805002661,3.107145066462621,7.382601380812849,22.938813458052774,1.7234960619171389,1.7421407454266131,8.189623646145233,9.558513365931816,3.070071810609975,2.959740777347883,2.644021949446501,1.5581077172573528,1.569030876908942,9.37209100239178,3.303875055267796,3.5358135477831163,2.3672238233630387,1.7063760435825688,2.993003111758305,4.607578930543469,8.03001900067494,1.7517902833100871,3.4309486054548097,4.240401516205519
2015-01-25,250.0,1.5959149338866754,4.45062494621224,2.9299394538523,8.686866197558809,25.45199200256346,1.6929584968527436,1.5112172422772217,7.382601380812849,9.87886525101184,3.3495326200625435,3.8986046776596335,2.4032578042335824,1.656857884068013,1.5620048413983896,9.061246433089071,3.187576440589979,3.3292639879840755,2.2335324885146353,1.7028411049697354,2.9912751296806235,4.642914295139403,8.027422649215795,1.7508719564557402,3.44448323349705,4.214049410468486
2015-01-26,530.0,1.8846278106197325,4.849167094035139,3.132841231977993,7.332974331022378,22.973044337263143,1.5959149338866754,1.7056931728704083,8.686866197558809,10.318396698630126,3.079325835605732,2.974333714210021,2.3867714594042,1.6707898308855196,1.5741045116283114,8.890960854024353,3.166310088759417,3.277559723072508,2.2290468415546805,1.694277606166629,2.9854970884628598,4.653410268511109,8.038629964075799,1.7513174436898669,3.4426210079725137,3.966129514438381
2015-01-27,440.0,1.9177558247697075,5.190257674939281,3.233839314079892,8.87060004815334,28.686095175197256,1.8846278106197325,1.3498418260162954,7.332974331022378,9.761104655787989,3.318635543124284,3.725686248288287,2.9820356561505,1.724500413786384,1.5996666027353577,8.464471944366101,3.249164666264187,3.5328748800526433,2.156422094501788,1.6936059896009568,2.986696715456567,4.667445032353953,8.055838422876565,1.7573477794866634,3.44417297067924,3.7244366576824794
2015-01-28,400.0,1.9323178810789032,5.307212206007704,3.268770980027963,8.261209635066168,27.004002315031688,1.9177558247697075,1.3967079964207625,8.87060004815334,9.451179187575924,3.466477560593221,4.400002435841255,1.663136084359435,1.799432856425372,1.6807971739858452,8.337257000418294,3.2881463131077457,3.7000074661131834,2.170860839267593,1.6974390905075836,2.992877960593357,4.690399606760253,8.076731658202021,1.7672214073735517,3.4459908027364645,3.6580096741926513
2015-01-29,280.0,1.9105880452509465,5.060613123367665,3.197755811208993,8.40714349679122,26.883991972532016,1.9323178810789032,1.5541190934341558,8.261209635066168,8.446954211659532,3.4140650610292385,4.128299788926392,2.9342250466123136,1.9115671721561147,1.7573128717941509,8.167261350059759,3.399726054915581,4.084662824351974,2.312215887865477,1.6989930039553067,2.9985832244411075,4.7035294005664925,8.07830805072877,1.7712587655573622,3.4399653784563666,3.602302021602599
2015-01-30,220.0,1.8489759136086177,4.870750217905636,3.126175784185005,8.479985515517471,26.509925368850315,1.9105880452509465,1.7234960619171389,8.40714349679122,8.189623646145233,3.405652769918405,3.803468109456889,2.505630852074398,1.9202205836998527,1.8082370077679784,8.16157410507857,3.4287317971802884,4.110590111408174,2.412226335882438,1.7024304631715448,3.0061071396588614,4.718908266918536,8.07480483105362,1.7721804819219764,3.4412239890719567,3.6985908216757655
2015-01-31,280.0,1.512858993441212,4.102450295690832,2.7975525983892,8.023446678850357,22.446014104455013,1.8489759136086177,1.6929584968527436,8.479985515517471,7.382601380812849,3.4420396299815663,3.9424009015031407,2.798118337756798,1.8972939466461562,1.826162700866761,8.203054372131747,3.420585820309737,3.958056266628803,2.3351469606718345,1.7012374018438934,3.0077291653796223,4.727503399123269,8.077353047440878,1.7792362342259254,3.449927089935652,3.838970839412231
2015-02-01,270.0,1.5009799517206983,3.830474978381257,2.70483407646704,7.793402575276598,21.07986085723413,1.512858993441212,1.5959149338866754,8.023446678850357,8.686866197558809,2.8963562734065333,2.727180203937442,2.669722841792756,1.7574743174335923,1.8004342003793992,8.29460370042282,3.2480162244355015,3.4910164049658197,2.193096201288559,1.6951318254241174,3.0025727222046834,4.729455129646828,8.070531107527405,1.7908191038576518,3.436801255893886,3.671624486023347
2015-02-02,370.0,1.9695367097721,4.899319820488158,3.178376882852838,5.303864509507014,16.857680346800702,1.5009799517206983,1.8846278106197325,7.793402575276598,7.332974331022378,3.106176094715168,3.428730202670283,1.868754793059677,1.6209382862568429,1.786872060069974,8.16696604009679,3.1481906660344223,3.366103769370285,2.003283795328564,1.6872512961078772,2.993958050539395,4.699333668435264,8.062900632861755,1.8025645579877516,3.4321161597369487,3.736538270089098
2015-02-03,260.0,1.9338631235133796,5.105146058495082,3.2174444704926723,8.393187015728449,27.004613153566392,1.9695367097721,1.9177558247697075,5.303864509507014,8.87060004815334,3.0919584662305275,3.2030591591535997,1.4325659963600752,1.6611252183113372,1.7990019028060265,7.877093208451739,3.031496944784076,3.119656521920437,1.9577796889421957,1.6880173375519374,2.994106009662125,4.734600333663964,8.047067888819758,1.8137637533229216,3.4300758564900593,3.6618772573555716
2015-02-04,320.0,2.128658048952216,5.329219067610246,3.351145951956128,7.60036106696661,25.469919222970113,1.9338631235133796,1.9323178810789032,8.393187015728449,8.261209635066168,3.203369655267416,3.7493461177634457,2.3615488958852544,1.801459928335393,1.801302945483694,7.808891346676754,3.1338347387377037,3.460378493195772,1.8378024159119466,1.691883284723762,3.0000713196598268,4.7728847440893345,8.04961826695852,1.8207078137775572,3.4350128903773123,3.5689263547730277
2015-02-05,250.0,2.0141927186596,5.005474383665148,3.223563255681533,5.921955250178014,19.089797346264184,2.128658048952216,1.9105880452509465,7.60036106696661,8.40714349679122,3.4605904367109424,4.259261804706103,1.998385702673488,2.010685960745899,1.8293515408941672,7.714484408376817,3.2519728527362957,3.7372223605410455,1.7999811168629598,1.69845387085799,3.0074152751794516,4.7983621922378745,8.049029950115374,1.8312971176834374,3.4497842924434274,3.587635214170129
